"est";"id";"scientificName";"names_wo_author"
"MG";6682;"Jacaratia spinosa (Aubl.) A.DC.";"Jacaratia spinosa"
"MG";6688;"Caryocar brasiliense Cambess.";"Caryocar brasiliense"
"MG";6738;"Cheiloclinium cognatum (Miers) A.C.Sm.";"Cheiloclinium cognatum"
"MG";6750;"Maytenus boaria Molina";"Maytenus boaria"
"MG";6776;"Peritassa flaviflora A.C.Sm.";"Peritassa flaviflora"
"MG";6777;"Peritassa hatschbachii Lombardi";"Peritassa hatschbachii"
"MG";6781;"Peritassa sadleri Lombardi";"Peritassa sadleri"
"MG";6783;"Plenckia populnea Reissek";"Plenckia populnea"
"MG";6788;"Pristimera nervosa (Miers) A.C. Sm.";"Pristimera nervosa"
"MG";6790;"Salacia arborea (Schrank) Peyr.";"Salacia arborea"
"MG";6791;"Salacia elliptica (Mart.) G. Don";"Salacia elliptica"
"MG";6798;"Tontelea corcovadensis Glaz. ex A.C. Sm.";"Tontelea corcovadensis"
"MG";6800;"Tontelea leptophylla A.C. Sm.";"Tontelea leptophylla"
"MG";6803;"Tontelea miersii (Peyr.) A.C. Sm.";"Tontelea miersii"
"MG";6804;"Tontelea tenuicula (Miers) A.C. Sm.";"Tontelea tenuicula"
"MG";6808;"Hedyosmum brasiliense Mart. ex Miq.";"Hedyosmum brasiliense"
"MG";6819;"Cleome viridiflora Schreb.";"Cleome viridiflora"
"MG";6824;"Clethra scabra Pers.";"Clethra scabra"
"MG";6827;"Calophyllum brasiliense Cambess.";"Calophyllum brasiliense"
"MG";6840;"Clusia mexiae P.F.Stevens";"Clusia mexiae"
"MG";6841;"Clusia nemorosa G.Mey.";"Clusia nemorosa"
"MG";6842;"Clusia organensis Planch. & Triana";"Clusia organensis"
"MG";6847;"Clusia rosea Jacq.";"Clusia rosea"
"MG";6853;"Garcinia gardneriana (Planch. & Triana) Zappi";"Garcinia gardneriana"
"MG";6857;"Kielmeyera altissima Saddi";"Kielmeyera altissima"
"MG";6859;"Kielmeyera bifaria Saddi";"Kielmeyera bifaria"
"MG";6860;"Kielmeyera coriacea Mart. & Zucc.";"Kielmeyera coriacea"
"MG";6866;"Kielmeyera grandiflora (Wawra) Saddi";"Kielmeyera grandiflora"
"MG";6869;"Kielmeyera lathrophyton Saddi";"Kielmeyera lathrophyton"
"MG";6873;"Kielmeyera occhioniana Saddi";"Kielmeyera occhioniana"
"MG";6887;"Tovomita leucantha (Schltdl.) Planch. & Triana";"Tovomita leucantha"
"MG";6888;"Tovomita mangle G. Mariz";"Tovomita mangle"
"MG";6890;"Tovomitopsis paniculata (Spreng.) Planch. & Triana";"Tovomitopsis paniculata"
"MG";6903;"Combretum gracile Schott";"Combretum gracile"
"MG";6904;"Combretum lanceolatum Pohl ex Eichler";"Combretum lanceolatum"
"MG";6905;"Combretum laxum Jacq.";"Combretum laxum"
"MG";6906;"Combretum leprosum Mart.";"Combretum leprosum"
"MG";6907;"Combretum mellifluum Eichler";"Combretum mellifluum"
"MG";6908;"Combretum pisonioides Taub.";"Combretum pisonioides"
"MG";6912;"Laguncularia racemosa (L.) C.F.Gaertn.";"Laguncularia racemosa"
"MG";6917;"Terminalia glabrescens Mart.";"Terminalia glabrescens"
"MG";6918;"Terminalia januariensis DC.";"Terminalia januariensis"
"MG";6920;"Terminalia mameluco Pickel";"Terminalia mameluco"
"MG";6922;"Terminalia triflora (Griseb.) Lillo";"Terminalia triflora"
"MG";6945;"Bernardinia fluminensis (Gardner) Planch.";"Bernardinia fluminensis"
"MG";6950;"Connarus detersus Planch.";"Connarus detersus"
"MG";6953;"Connarus ovatifolius G.Schellenb.";"Connarus ovatifolius"
"MG";6955;"Connarus regnellii G.Schellenb.";"Connarus regnellii"
"MG";7123;"Lamanonia cuneata (Cambess.) Kuntze";"Lamanonia cuneata"
"MG";7124;"Lamanonia ternata Vell.";"Lamanonia ternata"
"MG";7126;"Weinmannia discolor Gardner";"Weinmannia discolor"
"MG";7127;"Weinmannia humilis Engl.";"Weinmannia humilis"
"MG";7128;"Weinmannia organensis Gardner";"Weinmannia organensis"
"MG";7129;"Weinmannia paulliniifolia Pohl ex Ser.";"Weinmannia paulliniifolia"
"MG";7327;"Stephanopodium blanchetianum Baill.";"Stephanopodium blanchetianum"
"MG";7328;"Stephanopodium engleri Baill.";"Stephanopodium engleri"
"MG";7330;"Stephanopodium magnifolium Prance";"Stephanopodium magnifolium"
"MG";7331;"Stephanopodium organense (Rizzini) Prance";"Stephanopodium organense"
"MG";7332;"Stephanopodium sessile Rizzini";"Stephanopodium sessile"
"MG";7334;"Tapura follii Prance";"Tapura follii"
"MG";7335;"Tapura wurdackiana Prance";"Tapura wurdackiana"
"MG";7337;"Curatella americana L.";"Curatella americana"
"MG";7339;"Davilla angustifolia A.St.-Hil.";"Davilla angustifolia"
"MG";7342;"Davilla cearensis Huber";"Davilla cearensis"
"MG";7343;"Davilla flexuosa A.St.-Hil.";"Davilla flexuosa"
"MG";7401;"Dioscorea olfersiana Klotzsch ex Griseb.";"Dioscorea olfersiana"
"MG";7409;"Dioscorea regnellii Uline ex R.Knuth";"Dioscorea regnellii"
"MG";7414;"Dioscorea subhastata Vell.";"Dioscorea subhastata"
"MG";7437;"Diospyros inconstans Jacq.";"Diospyros inconstans"
"MG";7438;"Diospyros ketun B.Walln.";"Diospyros ketun"
"MG";7439;"Diospyros riedelii (Hiern) B.Walln.";"Diospyros riedelii"
"MG";7446;"Sloanea garckeana K.Schum.";"Sloanea garckeana"
"MG";7447;"Sloanea guianensis (Aubl.) Benth.";"Sloanea guianensis"
"MG";7448;"Sloanea lasiocoma K.Schum.";"Sloanea lasiocoma"
"MG";7450;"Sloanea obtusifolia (Moric.) Schum.";"Sloanea obtusifolia"
"MG";7452;"Sloanea retusa Uittien";"Sloanea retusa"
"MG";7460;"Agarista niederleinii (Sleumer) Judd";"Agarista niederleinii"
"MG";7461;"Agarista nummularia (Cham. & Schltdl.) G.Don";"Agarista nummularia"
"MG";7462;"Agarista oleifolia (Cham.) G.Don";"Agarista oleifolia"
"MG";7463;"Agarista organensis (Gardner) Hook. ex Nied.";"Agarista organensis"
"MG";7465;"Agarista pulchella Cham. ex G.Don";"Agarista pulchella"
"MG";7466;"Agarista pulchra (Cham. & Schltdl.) G.Don";"Agarista pulchra"
"MG";7467;"Agarista revoluta (Spreng.) J.D. Hook. ex Nied.";"Agarista revoluta"
"MG";7468;"Agarista subrotunda (Pohl) G.Don";"Agarista subrotunda"
"MG";7469;"Agarista uleana (Sleumer) Judd";"Agarista uleana"
"MG";7483;"Gaylussacia brasiliensis (Spreng.) Meisn.";"Gaylussacia brasiliensis"
"MG";7500;"Gaylussacia rhododendron Cham. & Schltdl.";"Gaylussacia rhododendron"
"MG";7503;"Gaylussacia salicifolia Sleumer";"Gaylussacia salicifolia"
"MG";7542;"Leiothrix argyroderma Ruhland";"Leiothrix argyroderma"
"MG";7573;"Paepalanthus cachambuensis Silveira";"Paepalanthus cachambuensis"
"MG";7580;"Paepalanthus cephalopus Silveira & Ruhland";"Paepalanthus cephalopus"
"MG";7583;"Paepalanthus ciliolatus Ruhland";"Paepalanthus ciliolatus"
"MG";7589;"Paepalanthus dupatya Mart. ex Körn.";"Paepalanthus dupatya"
"MG";7591;"Paepalanthus elongatus (Bong.) Körn.";"Paepalanthus elongatus"
"MG";7592;"Paepalanthus euryphyllus Ruhland";"Paepalanthus euryphyllus"
"MG";7601;"Paepalanthus gracilipes Silveira";"Paepalanthus gracilipes"
"MG";7607;"Paepalanthus jordanensis Silveira";"Paepalanthus jordanensis"
"MG";7611;"Paepalanthus leiseringii Ruhland";"Paepalanthus leiseringii"
"MG";7682;"Erythroxylum ambiguum Peyr.";"Erythroxylum ambiguum"
"MG";7689;"Erythroxylum citrifolium A.St.-Hil.";"Erythroxylum citrifolium"
"MG";7695;"Erythroxylum cuspidifolium Mart.";"Erythroxylum cuspidifolium"
"MG";7697;"Erythroxylum daphnites Mart.";"Erythroxylum daphnites"
"MG";7698;"Erythroxylum deciduum A.St.-Hil.";"Erythroxylum deciduum"
"MG";7717;"Erythroxylum myrsinites Mart.";"Erythroxylum myrsinites"
"MG";7728;"Erythroxylum pulchrum A.St.-Hil.";"Erythroxylum pulchrum"
"MG";7733;"Erythroxylum tenue Plowman";"Erythroxylum tenue"
"MG";7740;"Escallonia ledifolia Sleumer";"Escallonia ledifolia"
"MG";7741;"Escallonia megapotamica Spreng.";"Escallonia megapotamica"
"MG";7742;"Escallonia obtusissima A.St.-Hil.";"Escallonia obtusissima"
"MG";7743;"Escallonia petrophila Rambo & Sleumer";"Escallonia petrophila"
"MG";7745;"Mostuea muricata Sobral & Lc.Rossi";"Mostuea muricata"
"MG";7747;"Calolisianthus amplissimus (Mart.) Gilg";"Calolisianthus amplissimus"
"MG";7748;"Calolisianthus pedunculatus (Cham. & Schltdl.) Gilg";"Calolisianthus pedunculatus"
"MG";7749;"Calolisianthus pendulus (Mart.) Gilg";"Calolisianthus pendulus"
"MG";7771;"Macrocarpaea glaziovii Gilg";"Macrocarpaea glaziovii"
"MG";7772;"Macrocarpaea illecebrosa J.R.Grant";"Macrocarpaea illecebrosa"
"MG";7773;"Macrocarpaea obtusifolia (Griseb.) Gilg";"Macrocarpaea obtusifolia"
"MG";7774;"Macrocarpaea rubra Malme";"Macrocarpaea rubra"
"MG";7776;"Prepusa alata Porto & Brade";"Prepusa alata"
"MG";7778;"Prepusa hookeriana Gardner";"Prepusa hookeriana"
"MG";7779;"Prepusa viridiflora Brade";"Prepusa viridiflora"
"MG";7786;"Schultesia pohliana Progel";"Schultesia pohliana"
"MG";7788;"Senaea coerulea Taub.";"Senaea coerulea"
"MG";7819;"Besleria meridionalis C.V.Morton";"Besleria meridionalis"
"MG";7823;"Codonanthe carnosa (Gardner) Hanst.";"Codonanthe carnosa"
"MG";7847;"Nematanthus crassifolius (Schott) Wiehler";"Nematanthus crassifolius"
"MG";7860;"Nematanthus mirabilis (Handro) Chautems";"Nematanthus mirabilis"
"MG";7861;"Nematanthus monanthos (Vell.) Chautems";"Nematanthus monanthos"
"MG";7862;"Nematanthus punctatus Chautems";"Nematanthus punctatus"
"MG";7863;"Nematanthus sericeus (Hanst.) Chautems";"Nematanthus sericeus"
"MG";7864;"Nematanthus striatus (Handro) Chautems";"Nematanthus striatus"
"MG";7865;"Nematanthus strigillosus (Mart.) H.E.Moore";"Nematanthus strigillosus"
"MG";7866;"Nematanthus teixeiranus (Handro) Chautems";"Nematanthus teixeiranus"
"MG";7867;"Nematanthus tessmannii (Hoehne) Chautems";"Nematanthus tessmannii"
"MG";7868;"Nematanthus villosus (Hanst.) Wiehler";"Nematanthus villosus"
"MG";7869;"Nematanthus wettsteinii (Fritsch) H.E.Moore";"Nematanthus wettsteinii"
"MG";7873;"Paliavana prasinata (Ker Gawl.) Benth.";"Paliavana prasinata"
"MG";7888;"Sinningia calcaria (Dusén ex Malme) Chautems";"Sinningia calcaria"
"MG";7890;"Sinningia carangolensis Chautems";"Sinningia carangolensis"
"MG";7898;"Sinningia elatior (Kunth) Chautems";"Sinningia elatior"
"MG";7903;"Sinningia hatschbachii Chautems";"Sinningia hatschbachii"
"MG";7904;"Sinningia helleri Nees";"Sinningia helleri"
"MG";7907;"Sinningia incarnata (Aubl.) D.L.Denham";"Sinningia incarnata"
"MG";7908;"Sinningia insularis (Hoehne) Chautems";"Sinningia insularis"
"MG";7953;"Gunnera manicata Linden ex Delchev.";"Gunnera manicata"
"MG";7988;"Vantanea obovata (Nees & Mart.) Benth.";"Vantanea obovata"
"MG";8012;"Vismia brasiliensis Choisy";"Vismia brasiliensis"
"MG";8014;"Vismia magnoliifolia Cham. & Schltdl.";"Vismia magnoliifolia"
"MG";8015;"Vismia martiana Reichardt";"Vismia martiana"
"MG";8016;"Vismia micrantha A.St.-Hil.";"Vismia micrantha"
"MG";8017;"Vismia parviflora Cham. & Schltdl.";"Vismia parviflora"
"MG";8032;"Emmotum nitens (Benth.) Miers";"Emmotum nitens"
"MG";8034;"Leretia cordata Vell.";"Leretia cordata"
"MG";8097;"Lacistema hasslerianum Chodat";"Lacistema hasslerianum"
"MG";8101;"Lacistema serrulatum Mart.";"Lacistema serrulatum"
"MG";8107;"Aegiphila fluminensis Vell.";"Aegiphila fluminensis"
"MG";8112;"Aegiphila luschnathii Schauer";"Aegiphila luschnathii"
"MG";8114;"Aegiphila mediterranea Vell.";"Aegiphila mediterranea"
"MG";8116;"Aegiphila obducta Vell.";"Aegiphila obducta"
"MG";8120;"Aegiphila verticillata Vell.";"Aegiphila verticillata"
"MG";8121;"Aegiphila vitelliniflora Walp.";"Aegiphila vitelliniflora"
"MG";8175;"Hyptidendron asperrimum (Spreng.) Harley";"Hyptidendron asperrimum"
"MG";8176;"Hyptidendron canum (Pohl ex Benth.) Harley";"Hyptidendron canum"
"MG";8179;"Hyptidendron leucophyllum (Pohl ex Benth.) Harley";"Hyptidendron leucophyllum"
"MG";8190;"Hyptis atrorubens Poit.";"Hyptis atrorubens"
"MG";8192;"Hyptis balansae Briq.";"Hyptis balansae"
"MG";8193;"Hyptis brevipes Poit.";"Hyptis brevipes"
"MG";8194;"Hyptis caespitosa A.St.-Hil. ex Benth.";"Hyptis caespitosa"
"MG";8195;"Hyptis calida Mart. ex Benth.";"Hyptis calida"
"MG";8196;"Hyptis cardiophylla Pohl ex Benth.";"Hyptis cardiophylla"
"MG";8197;"Hyptis carpinifolia Benth.";"Hyptis carpinifolia"
"MG";8198;"Hyptis complicata A.St.-Hil. ex Benth.";"Hyptis complicata"
"MG";8199;"Hyptis conferta Pohl ex Benth.";"Hyptis conferta"
"MG";8230;"Hyptis monticola Mart. ex Benth.";"Hyptis monticola"
"MG";8231;"Hyptis muelleri Briq.";"Hyptis muelleri"
"MG";8232;"Hyptis multibracteata Benth.";"Hyptis multibracteata"
"MG";8233;"Hyptis multiseta Benth.";"Hyptis multiseta"
"MG";8234;"Hyptis muricata Schott ex Benth.";"Hyptis muricata"
"MG";8235;"Hyptis mutabilis (Rich.) Briq.";"Hyptis mutabilis"
"MG";8236;"Hyptis nudicaulis Benth.";"Hyptis nudicaulis"
"MG";8237;"Hyptis paludosa A.St.-Hil. ex Benth.";"Hyptis paludosa"
"MG";8238;"Hyptis passerina Mart. ex Benth.";"Hyptis passerina"
"MG";8239;"Hyptis pectinata (L.) Poit.";"Hyptis pectinata"
"MG";8342;"Salvia propinqua Benth.";"Salvia propinqua"
"MG";8343;"Salvia regnelliana Briq.";"Salvia regnelliana"
"MG";8368;"Vitex cymosa Bertero ex Spreng.";"Vitex cymosa"
"MG";8369;"Vitex mexiae Moldenke";"Vitex mexiae"
"MG";8371;"Vitex polygama Cham.";"Vitex polygama"
"MG";8373;"Vitex rufescens A.Juss.";"Vitex rufescens"
"MG";8374;"Vitex sellowiana Cham.";"Vitex sellowiana"
"MG";8375;"Vitex vauthieri DC. ex Schauer";"Vitex vauthieri"
"MG";8377;"Vitex megapotamica (Spreng.) Moldenke";"Vitex megapotamica"
"MG";8379;"Aiouea acarodomatifera Kosterm.";"Aiouea acarodomatifera"
"MG";8381;"Aiouea saligna Meisn.";"Aiouea saligna"
"MG";8383;"Aniba firmula (Nees & Mart.) Mez";"Aniba firmula"
"MG";8392;"Beilschmiedia taubertiana (Schwacke & Mez) Kosterm.";"Beilschmiedia taubertiana"
"MG";8398;"Cinnamomum sellowianum (Nees & Mart.) Kosterm.";"Cinnamomum sellowianum"
"MG";8400;"Cinnamomum tomentulosum Kosterm.";"Cinnamomum tomentulosum"
"MG";8401;"Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.";"Cinnamomum triplinerve"
"MG";8405;"Cryptocarya citriformis (Vell.) P.L.R.Moraes";"Cryptocarya citriformis"
"MG";8406;"Cryptocarya mandioccana Meisn.";"Cryptocarya mandioccana"
"MG";8407;"Cryptocarya micrantha Meisn.";"Cryptocarya micrantha"
"MG";8408;"Cryptocarya moschata Nees & Mart.";"Cryptocarya moschata"
"MG";8409;"Cryptocarya riedeliana P.L.R.Moraes";"Cryptocarya riedeliana"
"MG";8410;"Cryptocarya saligna Mez";"Cryptocarya saligna"
"MG";8411;"Cryptocarya sellowiana P.L.R.Moraes";"Cryptocarya sellowiana"
"MG";8414;"Cryptocarya wiedensis P.L.R.Moraes";"Cryptocarya wiedensis"
"MG";8416;"Endlicheria glomerata Mez";"Endlicheria glomerata"
"MG";8417;"Endlicheria paniculata (Spreng.) J.F.Macbr.";"Endlicheria paniculata"
"MG";8419;"Licaria armeniaca (Nees) Kosterm.";"Licaria armeniaca"
"MG";8421;"Licaria guianensis Aubl.";"Licaria guianensis"
"MG";8426;"Nectandra cissiflora Nees";"Nectandra cissiflora"
"MG";8428;"Nectandra grandiflora Nees";"Nectandra grandiflora"
"MG";8429;"Nectandra lanceolata Nees";"Nectandra lanceolata"
"MG";8430;"Nectandra leucantha Nees";"Nectandra leucantha"
"MG";8431;"Nectandra megapotamica (Spreng.) Mez";"Nectandra megapotamica"
"MG";8432;"Nectandra membranacea (Sw.) Griseb.";"Nectandra membranacea"
"MG";8433;"Nectandra nitidula Nees";"Nectandra nitidula"
"MG";8434;"Nectandra oppositifolia Nees";"Nectandra oppositifolia"
"MG";8435;"Nectandra psammophila Nees";"Nectandra psammophila"
"MG";8436;"Nectandra puberula (Schott) Nees";"Nectandra puberula"
"MG";8437;"Nectandra reticulata (Ruiz & Pav.) Mez";"Nectandra reticulata"
"MG";8439;"Nectandra weddellii Meisn.";"Nectandra weddellii"
"MG";8441;"Ocotea aciphylla (Nees & Mart.) Mez";"Ocotea aciphylla"
"MG";8446;"Ocotea beyrichii (Nees) Mez";"Ocotea beyrichii"
"MG";8447;"Ocotea brachybotrya (Meisn.) Mez";"Ocotea brachybotrya"
"MG";8449;"Ocotea caesia Mez";"Ocotea caesia"
"MG";8450;"Ocotea catharinensis Mez";"Ocotea catharinensis"
"MG";8451;"Ocotea citrosmoides (Nees) Mez";"Ocotea citrosmoides"
"MG";8454;"Ocotea daphnifolia (Meisn.) Mez";"Ocotea daphnifolia"
"MG";8455;"Ocotea dispersa (Nees & Mart.) Mez";"Ocotea dispersa"
"MG";8456;"Ocotea divaricata (Nees) Mez";"Ocotea divaricata"
"MG";8459;"Ocotea frondosa (Meisn.) Mez";"Ocotea frondosa"
"MG";8460;"Ocotea glauca (Nees & Mart.) Mez";"Ocotea glauca"
"MG";8461;"Ocotea glaziovii Mez";"Ocotea glaziovii"
"MG";8462;"Ocotea hypoglauca (Nees & Mart.) Mez";"Ocotea hypoglauca"
"MG";8463;"Ocotea indecora (Schott) Mez";"Ocotea indecora"
"MG";8465;"Ocotea lanata (Nees & Mart.) Mez";"Ocotea lanata"
"MG";8466;"Ocotea lancifolia (Schott) Mez";"Ocotea lancifolia"
"MG";8468;"Ocotea laxa (Nees) Mez";"Ocotea laxa"
"MG";8470;"Ocotea longifolia Kunth";"Ocotea longifolia"
"MG";8471;"Ocotea minarum (Nees & Mart.) Mez";"Ocotea minarum"
"MG";8472;"Ocotea montana (Meisn.) Mez";"Ocotea montana"
"MG";8473;"Ocotea notata (Nees & Mart.) Mez";"Ocotea notata"
"MG";8474;"Ocotea nunesiana (Vattimo-Gil) J.B. Baitello";"Ocotea nunesiana"
"MG";8475;"Ocotea nutans (Nees) Mez";"Ocotea nutans"
"MG";8476;"Ocotea odorifera (Vell.) Rohwer";"Ocotea odorifera"
"MG";8477;"Ocotea percoriacea Kosterm.";"Ocotea percoriacea"
"MG";8478;"Ocotea polyantha (Nees & Mart.) Mez";"Ocotea polyantha"
"MG";8479;"Ocotea porosa (Nees & Mart.) Barroso";"Ocotea porosa"
"MG";8480;"Ocotea pulchella (Nees & Mart.) Mez";"Ocotea pulchella"
"MG";8482;"Ocotea sassafras (Meisn.) Mez";"Ocotea sassafras"
"MG";8485;"Ocotea silvestris Vattimo-Gil";"Ocotea silvestris"
"MG";8487;"Ocotea tabacifolia (Meisn.) Rohwer";"Ocotea tabacifolia"
"MG";8488;"Ocotea tenuiflora (Nees) Mez";"Ocotea tenuiflora"
"MG";8489;"Ocotea tristis (Nees & Mart.) Mez";"Ocotea tristis"
"MG";8490;"Ocotea urbaniana Mez";"Ocotea urbaniana"
"MG";8492;"Ocotea velloziana (Meisn.) Mez";"Ocotea velloziana"
"MG";8493;"Ocotea velutina (Nees) Rohwer";"Ocotea velutina"
"MG";8494;"Ocotea villosa Kosterm.";"Ocotea villosa"
"MG";8496;"Ocotea corymbosa (Meisn.) Mez";"Ocotea corymbosa"
"MG";8499;"Ocotea diospyrifolia (Meisn.) Mez";"Ocotea diospyrifolia"
"MG";8503;"Ocotea microbotrys (Meisn.) Mez";"Ocotea microbotrys"
"MG";8504;"Ocotea nectandrifolia Mez";"Ocotea nectandrifolia"
"MG";8505;"Ocotea nitida (Meisn.) Rohwer";"Ocotea nitida"
"MG";8507;"Ocotea puberula (Rich.) Nees";"Ocotea puberula"
"MG";8509;"Ocotea spixiana (Nees) Mez";"Ocotea spixiana"
"MG";8510;"Ocotea teleiandra (Meisn.) Mez";"Ocotea teleiandra"
"MG";8512;"Persea alba Nees & Mart.";"Persea alba"
"MG";8513;"Persea aurata Miq.";"Persea aurata"
"MG";8515;"Persea fulva L.E.Kopp";"Persea fulva"
"MG";8516;"Persea fulva L.E.Kopp var. fulva";"Persea fulva"
"MG";8517;"Persea major (Meisn.) L.E.Kopp";"Persea major"
"MG";8521;"Persea rufotomentosa Nees & Mart.";"Persea rufotomentosa"
"MG";8522;"Persea venosa Nees & Mart.";"Persea venosa"
"MG";8523;"Persea willdenovii Kosterm.";"Persea willdenovii"
"MG";8525;"Phyllostemonodaphne geminiflora (Mez) Kosterm.";"Phyllostemonodaphne geminiflora"
"MG";8535;"Urbanodendron verrucosum (Nees) Mez";"Urbanodendron verrucosum"
"MG";8541;"Cariniana estrellensis (Raddi) Kuntze";"Cariniana estrellensis"
"MG";8542;"Cariniana ianeirensis R.Knuth";"Cariniana ianeirensis"
"MG";8543;"Cariniana legalis (Mart.) Kuntze";"Cariniana legalis"
"MG";8554;"Eschweilera ovata (Cambess.) Mart. ex Miers";"Eschweilera ovata"
"MG";8560;"Lecythis lurida (Miers) S.A.Mori";"Lecythis lurida"
"MG";8561;"Lecythis pisonis Cambess.";"Lecythis pisonis"
"MG";8562;"Lecythis schwackei (R.Knuth) S.A.Mori";"Lecythis schwackei"
"MG";8580;"Utricularia hydrocarpa Vahl";"Utricularia hydrocarpa"
"MG";8583;"Utricularia longifolia Gardner";"Utricularia longifolia"
"MG";8589;"Utricularia nigrescens Sylvén";"Utricularia nigrescens"
"MG";8591;"Utricularia platensis Speg.";"Utricularia platensis"
"MG";8592;"Utricularia poconensis Fromm";"Utricularia poconensis"
"MG";8670;"Strychnos brasiliensis Mart.";"Strychnos brasiliensis"
"MG";8680;"Strychnos pseudoquina A.St.-Hil.";"Strychnos pseudoquina"
"MG";8730;"Ammannia auriculata Willd.";"Ammannia auriculata"
"MG";8732;"Ammannia latifolia L.";"Ammannia latifolia"
"MG";8734;"Crenea surinamensis (L.f.) Koehne";"Crenea surinamensis"
"MG";8736;"Cuphea acinifolia A.St.-Hil.";"Cuphea acinifolia"
"MG";8737;"Cuphea anagalloidea A.St.-Hil.";"Cuphea anagalloidea"
"MG";8738;"Cuphea antisyphilitica Kunth";"Cuphea antisyphilitica"
"MG";8739;"Cuphea aperta Koehne";"Cuphea aperta"
"MG";8746;"Cuphea flava Spreng.";"Cuphea flava"
"MG";8774;"Cuphea urbaniana Koehne";"Cuphea urbaniana"
"MG";8777;"Diplusodon villosissimus Pohl";"Diplusodon villosissimus"
"MG";8778;"Diplusodon virgatus Pohl";"Diplusodon virgatus"
"MG";8784;"Lafoensia pacari A.St.-Hil.";"Lafoensia pacari"
"MG";8786;"Lythrum hyssopifolia L.";"Lythrum hyssopifolia"
"MG";8795;"Magnolia ovata (A.St.-Hil.) Spreng.";"Magnolia ovata"
"MG";8817;"Barnebya dispar (Griseb.) W.R.Anderson & B.Gates";"Barnebya dispar"
"MG";8819;"Bronwenia ferruginea (Cav.) W.R.Anderson & C.C.Davis";"Bronwenia ferruginea"
"MG";8823;"Bunchosia itacarensis W.R.Anderson";"Bunchosia itacarensis"
"MG";8824;"Bunchosia macilenta Dobson";"Bunchosia macilenta"
"MG";8825;"Bunchosia maritima (Vell.) J.F.Macbr.";"Bunchosia maritima"
"MG";8831;"Byrsonima coccolobifolia Kunth";"Byrsonima coccolobifolia"
"MG";8833;"Byrsonima crispa A.Juss.";"Byrsonima crispa"
"MG";8837;"Byrsonima laxiflora Griseb.";"Byrsonima laxiflora"
"MG";8838;"Byrsonima ligustrifolia A.Juss.";"Byrsonima ligustrifolia"
"MG";8840;"Byrsonima myricifolia Griseb.";"Byrsonima myricifolia"
"MG";8844;"Byrsonima perseifolia Griseb.";"Byrsonima perseifolia"
"MG";8845;"Byrsonima sericea DC.";"Byrsonima sericea"
"MG";8846;"Byrsonima stipulacea A.Juss.";"Byrsonima stipulacea"
"MG";8873;"Heteropterys bullata Amorim";"Heteropterys bullata"
"MG";8880;"Heteropterys crinigera Griseb.";"Heteropterys crinigera"
"MG";8881;"Heteropterys fluminensis (Griseb.) W.R.Anderson";"Heteropterys fluminensis"
"MG";8882;"Heteropterys fragilis Amorim";"Heteropterys fragilis"
"MG";8883;"Heteropterys glabra Hook. & Arn.";"Heteropterys glabra"
"MG";8884;"Heteropterys glazioviana Nied.";"Heteropterys glazioviana"
"MG";8885;"Heteropterys grandiflora A. Juss.";"Heteropterys grandiflora"
"MG";8886;"Heteropterys imperata Amorim";"Heteropterys imperata"
"MG";8887;"Heteropterys intermedia (A.Juss.) Griseb.";"Heteropterys intermedia"
"MG";8888;"Heteropterys jardimii Amorim";"Heteropterys jardimii"
"MG";8889;"Heteropterys leschenaultiana A. Juss.";"Heteropterys leschenaultiana"
